,veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
46663,0.71,0.2354551677,0,0,0.0,HBACK,3,F,F,3
46664,3.39,0.7665982204,0,0,0.0,COUPE,1,F,B,3
46665,0.9,0.4407939767,0,0,0.0,SEDAN,3,F,B,5
46666,0.78,0.2327173169,0,0,0.0,HBACK,3,F,D,4
46667,1.71,0.2327173169,0,0,0.0,UTE,4,M,F,4
46668,0.85,0.2327173169,0,0,0.0,STNWG,4,M,C,6
46669,1.29,0.7665982204,0,0,0.0,UTE,3,M,C,2
46670,1.43,0.2327173169,0,0,0.0,HBACK,2,M,C,3
46671,2.15,0.2327173169,0,0,0.0,STNWG,3,M,F,5
46672,2.11,0.2354551677,0,0,0.0,SEDAN,2,F,D,4
46673,2.09,0.2381930185,0,0,0.0,STNWG,4,M,C,6
46674,1.38,0.2381930185,0,0,0.0,SEDAN,3,M,A,2
46675,0.74,0.4407939767,0,0,0.0,HBACK,4,M,C,5
46676,0.54,0.2381930185,0,0,0.0,HBACK,4,F,B,4
46677,0.72,0.7611225188,0,0,0.0,SEDAN,4,F,C,3
46678,1.37,0.7118412046,0,0,0.0,HBACK,2,M,C,6
46679,0.59,0.2874743326,0,0,0.0,UTE,4,M,C,4
46680,0.68,0.6516084873,0,0,0.0,HBACK,4,M,B,5
46681,3.099,0.2874743326,0,0,0.0,HBACK,1,F,B,2
46682,3.24,0.2381930185,0,0,0.0,SEDAN,3,F,E,4
46683,0.43,0.2874743326,0,0,0.0,UTE,4,M,A,4
46684,1.76,0.7611225188,0,0,0.0,SEDAN,2,F,B,2
46685,0.96,0.7118412046,0,0,0.0,HBACK,3,F,B,6
46686,2.199,0.2874743326,0,0,0.0,SEDAN,1,M,C,5
46687,1.67,0.0629705681,0,0,0.0,HDTOP,4,F,C,2
46688,0.35,0.2874743326,0,0,0.0,SEDAN,4,F,E,6
46689,1.22,0.7118412046,0,0,0.0,STNWG,3,M,C,4
46690,0.71,0.2874743326,0,0,0.0,HBACK,4,F,A,4
46691,0.88,0.128678987,0,0,0.0,SEDAN,3,F,D,4
46692,1.17,0.7118412046,0,0,0.0,SEDAN,3,M,A,3
46693,10.11,0.3449691992,0,0,0.0,SEDAN,3,M,C,3
46694,0.76,0.2354551677,0,0,0.0,STNWG,4,F,C,2
46695,1.05,0.7118412046,0,0,0.0,HBACK,3,F,B,4
46696,0.83,0.7118412046,0,0,0.0,SEDAN,3,F,A,3
46697,2.38,0.7118412046,0,0,0.0,STNWG,3,F,D,5
46698,1.13,0.2327173169,0,0,0.0,SEDAN,3,F,C,5
46699,2.18,0.7118412046,0,0,0.0,SEDAN,2,F,C,4
46700,1.34,0.2327173169,0,0,0.0,SEDAN,3,M,B,4
46701,0.51,0.7118412046,0,0,0.0,HBACK,4,M,C,4
46702,1.75,0.7118412046,0,0,0.0,SEDAN,2,F,A,3
46703,1.3,0.7118412046,0,0,0.0,HBACK,2,M,D,6
46704,1.49,0.0301163587,0,0,0.0,HBACK,3,M,C,5
46705,1.64,0.2327173169,0,0,0.0,STNWG,4,M,A,4
46706,0.68,0.2327173169,0,0,0.0,STNWG,4,M,B,3
46707,1.85,0.7118412046,0,0,0.0,HBACK,2,M,D,4
46708,1.3,0.7118412046,0,0,0.0,HBACK,1,F,C,4
46709,1.32,0.7665982204,0,0,0.0,STNWG,4,M,C,4
46710,1.61,0.2874743326,0,0,0.0,SEDAN,3,M,A,3
46711,0.89,0.2327173169,0,0,0.0,SEDAN,3,F,B,3
46712,1.9,0.7118412046,0,0,0.0,SEDAN,1,F,B,3
46713,0.97,0.2327173169,0,0,0.0,SEDAN,3,F,C,4
46714,3.76,0.2929500342,0,0,0.0,STNWG,1,F,B,3
46715,0.85,0.7118412046,0,0,0.0,SEDAN,4,M,C,2
46716,1.12,0.5886379192,0,0,0.0,SEDAN,3,F,A,3
46717,1.77,0.7665982204,1,1,367.72999954,HBACK,3,F,A,3
46718,1.59,0.7118412046,1,1,1484.9299965,SEDAN,3,F,E,5
46719,0.7,0.2327173169,0,0,0.0,STNWG,4,F,C,2
46720,1.22,0.6789869952,0,0,0.0,SEDAN,3,F,A,3
46721,1.47,0.7638603696,0,0,0.0,UTE,4,M,C,4
46722,0.84,0.2327173169,0,0,0.0,HBACK,3,M,A,5
46723,0.71,0.7118412046,0,0,0.0,SEDAN,4,M,B,6
46724,0.89,0.2381930185,0,0,0.0,HBACK,3,F,A,4
46725,2.29,0.2354551677,0,0,0.0,SEDAN,1,M,C,4
46726,1.69,0.7118412046,0,0,0.0,SEDAN,2,M,B,5
46727,1.58,0.2327173169,0,0,0.0,SEDAN,2,F,A,5
46728,0.46,0.2874743326,0,0,0.0,HBACK,4,F,D,5
46729,1.8,0.7118412046,0,0,0.0,SEDAN,2,F,C,6
46730,1.559,0.2874743326,0,0,0.0,HBACK,1,F,C,3
46731,1.05,0.2874743326,0,0,0.0,SEDAN,4,F,C,4
46732,2.54,0.7118412046,0,0,0.0,HBACK,2,F,C,6
46733,0.73,0.4188911704,0,0,0.0,SEDAN,4,F,B,4
46734,0.41,0.090349076,0,0,0.0,SEDAN,4,F,A,4
46735,1.49,0.2354551677,0,0,0.0,HBACK,1,F,B,5
46736,1.5,0.7611225188,0,0,0.0,SEDAN,3,F,F,5
46737,2.01,0.2381930185,0,0,0.0,STNWG,3,M,A,4
46738,1.23,0.7118412046,0,0,0.0,SEDAN,3,M,D,5
46739,1.26,0.7638603696,0,0,0.0,MIBUS,4,F,C,5
46740,0.84,0.7118412046,0,0,0.0,HBACK,3,F,D,5
46741,0.39,0.7118412046,0,0,0.0,SEDAN,4,F,D,3
46742,1.3,0.2381930185,0,0,0.0,SEDAN,3,F,A,4
46743,3.53,0.7118412046,0,0,0.0,STNWG,2,M,A,5
46744,1.25,0.2381930185,0,0,0.0,UTE,4,F,C,2
46745,2.74,0.2327173169,0,0,0.0,STNWG,1,M,A,6
46746,0.43,0.7118412046,0,0,0.0,HBACK,4,M,A,5
46747,1.85,0.7118412046,0,0,0.0,STNWG,3,M,A,3
46748,0.95,0.7118412046,0,0,0.0,SEDAN,4,F,A,4
46749,0.93,0.7118412046,0,0,0.0,SEDAN,3,F,E,4
46750,2.57,0.2381930185,0,0,0.0,STNWG,3,M,C,4
46751,3.2,0.2874743326,0,0,0.0,STNWG,2,F,C,2
46752,1.33,0.2381930185,0,0,0.0,STNWG,4,M,A,5
46753,1.26,0.9993155373,0,0,0.0,HBACK,2,M,D,5
46754,1.88,0.6735112936,0,0,0.0,HBACK,2,F,C,4
46755,1.3,0.2381930185,0,0,0.0,SEDAN,3,F,C,4
46756,2.75,0.090349076,0,0,0.0,STNWG,3,F,C,3
46757,1.8,0.6351813826,0,0,0.0,SEDAN,2,F,E,5
46758,0.39,0.2874743326,0,0,0.0,SEDAN,4,F,E,2
46759,2.78,0.2381930185,0,0,0.0,STNWG,3,F,C,5
46760,4.56,0.2381930185,0,0,0.0,STNWG,2,M,C,4
46761,2.03,0.2108145106,0,0,0.0,STNWG,3,M,E,3
46762,0.55,0.0246406571,0,0,0.0,HBACK,4,F,F,4
46763,1.26,0.0191649555,0,0,0.0,MIBUS,4,F,C,4
46764,4.0,0.1834360027,0,0,0.0,STNWG,3,F,E,3
46765,4.0,0.9993155373,0,0,0.0,STNWG,3,F,F,5
46766,1.85,0.7611225188,1,1,200.0,SEDAN,3,F,A,3
46767,0.92,0.7118412046,0,0,0.0,HBACK,3,F,A,4
46768,0.39,0.2381930185,0,0,0.0,STNWG,4,F,E,6
46769,3.0,0.7118412046,0,0,0.0,STNWG,3,M,A,2
46770,0.71,0.2381930185,0,0,0.0,UTE,4,M,A,4
46771,1.86,0.7118412046,0,0,0.0,SEDAN,2,F,A,3
46772,2.1,0.2874743326,0,0,0.0,SEDAN,1,F,E,1
46773,1.24,0.3039014374,0,0,0.0,SEDAN,3,F,A,2
46774,0.79,0.7118412046,0,0,0.0,SEDAN,3,F,B,6
46775,1.44,0.7118412046,0,0,0.0,SEDAN,3,M,A,6
46776,1.36,0.0930869268,0,0,0.0,SEDAN,2,F,A,2
46777,1.63,0.7118412046,0,0,0.0,SEDAN,2,F,B,6
46778,1.5,0.1752224504,1,1,15721.189941,SEDAN,3,F,B,2
46779,1.46,0.2327173169,0,0,0.0,UTE,4,M,A,5
46780,2.04,0.7118412046,0,0,0.0,STNWG,3,M,C,2
46781,0.89,0.2354551677,1,1,1873.9499969,HBACK,3,M,A,3
46782,0.81,0.2327173169,0,0,0.0,SEDAN,3,F,C,4
46783,1.04,0.2354551677,0,0,0.0,STNWG,3,F,B,4
46784,2.18,0.7118412046,0,0,0.0,STNWG,3,F,A,5
46785,1.53,0.2327173169,0,0,0.0,SEDAN,2,F,C,5
46786,5.67,0.3449691992,0,0,0.0,STNWG,1,M,B,4
46787,3.05,0.7118412046,0,0,0.0,HDTOP,1,F,D,3
46788,1.33,0.2354551677,0,0,0.0,STNWG,4,F,A,3
46789,0.68,0.2327173169,0,0,0.0,UTE,4,M,C,4
46790,1.52,0.2354551677,0,0,0.0,HBACK,3,F,A,2
46791,1.23,0.7118412046,0,0,0.0,SEDAN,3,M,D,3
46792,1.59,0.7118412046,0,0,0.0,SEDAN,3,F,D,3
46793,1.28,0.1232032854,0,0,0.0,HBACK,2,F,C,5
46794,1.36,0.7118412046,0,0,0.0,HBACK,3,F,A,6
46795,1.77,0.7118412046,0,0,0.0,SEDAN,3,M,C,4
46796,3.55,0.7118412047,1,1,353.76999998,STNWG,2,F,A,2
46797,1.78,0.4188911704,0,0,0.0,HBACK,2,F,A,3
46798,0.46,0.5393566051,0,0,0.0,HBACK,4,M,C,3
46799,0.73,0.7118412046,0,0,0.0,SEDAN,4,F,C,4
46800,1.31,0.2354551677,0,0,0.0,UTE,3,M,D,3
46801,1.3,0.2354551677,0,0,0.0,SEDAN,3,F,A,5
46802,1.38,0.7638603696,0,0,0.0,SEDAN,3,F,E,6
46803,0.59,0.219028063,0,0,0.0,SEDAN,4,M,E,4
46804,0.92,0.7118412046,0,0,0.0,HBACK,3,F,D,4
46805,1.67,0.2354551677,0,0,0.0,STNWG,4,F,E,4
46806,0.71,0.2354551677,0,0,0.0,STNWG,4,F,E,6
46807,4.47,0.2327173169,0,0,0.0,STNWG,1,M,C,2
46808,1.09,0.7118412046,0,0,0.0,TRUCK,3,M,C,4
46809,1.05,0.2518822724,0,0,0.0,MIBUS,4,M,C,2
46810,0.87,0.6625598905,0,0,0.0,SEDAN,3,F,C,4
46811,1.2,0.9993155373,0,0,0.0,HDTOP,4,F,D,2
46812,0.44,0.7118412046,0,0,0.0,SEDAN,4,F,B,3
46813,1.33,0.9993155373,0,0,0.0,HBACK,3,F,B,2
46814,3.96,0.7474332649,0,0,0.0,STNWG,2,F,F,3
46815,0.81,0.1834360027,0,0,0.0,HBACK,4,F,C,3
46816,0.67,0.7118412046,0,0,0.0,HBACK,3,M,B,2
46817,2.99,0.2327173169,0,0,0.0,COUPE,1,F,D,4
46818,3.749,0.2327173169,0,0,0.0,STNWG,1,F,C,5
46819,0.83,0.2327173169,0,0,0.0,SEDAN,4,F,B,5
46820,1.59,0.2327173169,0,0,0.0,HDTOP,4,M,D,3
46821,1.64,0.6543463381,0,0,0.0,HBACK,2,F,A,3
46822,0.79,0.2327173169,0,0,0.0,HBACK,3,F,E,4
46823,0.92,0.4052019165,0,0,0.0,COUPE,4,F,B,3
46824,2.39,0.1642710472,0,0,0.0,STNWG,2,M,A,4
46825,2.78,0.2354551677,0,0,0.0,STNWG,3,F,A,5
46826,1.82,0.7665982204,0,0,0.0,SEDAN,2,M,C,5
46827,2.19,0.2327173169,0,0,0.0,STNWG,3,F,D,3
46828,1.54,0.2381930185,0,0,0.0,SEDAN,3,F,B,2
46829,0.77,0.2354551677,0,0,0.0,SEDAN,3,F,D,2
46830,1.07,0.2327173169,0,0,0.0,SEDAN,3,F,A,5
46831,2.5,0.1505817933,0,0,0.0,SEDAN,1,M,C,3
46832,0.92,0.2327173169,0,0,0.0,HBACK,3,M,C,5
46833,1.06,0.2381930185,0,0,0.0,STNWG,4,F,C,3
46834,1.26,0.0793976728,0,0,0.0,SEDAN,3,F,B,4
46835,1.62,0.2381930185,0,0,0.0,MIBUS,4,F,B,1
46836,1.22,0.2354551677,0,0,0.0,STNWG,4,M,E,3
46837,1.4,0.0930869268,0,0,0.0,HBACK,2,F,B,3
46838,3.94,0.3942505133,1,1,353.76999998,STNWG,2,M,A,3
46839,2.68,0.3175906913,0,0,0.0,UTE,3,M,F,2
46840,1.62,0.4407939767,0,0,0.0,SEDAN,3,F,E,5
46841,1.26,0.2354551677,0,0,0.0,SEDAN,3,F,C,2
46842,2.12,0.4407939767,0,0,0.0,STNWG,2,M,B,3
46843,1.39,0.2847364819,0,0,0.0,HBACK,2,F,D,2
46844,3.52,0.0574948665,0,0,0.0,STNWG,3,F,A,2
46845,1.1,0.4407939767,0,0,0.0,MIBUS,4,M,B,3
46846,1.24,0.2847364819,0,0,0.0,SEDAN,4,M,A,3
46847,1.77,0.3449691992,0,0,0.0,HBACK,1,F,D,5
46848,2.56,0.7611225188,0,0,0.0,HDTOP,3,F,E,6
46849,0.99,0.2381930185,0,0,0.0,HBACK,2,F,C,5
46850,2.99,0.1259411362,0,0,0.0,STNWG,3,F,C,3
46851,2.03,0.7638603696,0,0,0.0,SEDAN,2,F,D,4
46852,4.22,0.5448323066,0,0,0.0,STNWG,3,F,C,3
46853,2.74,0.2354551677,0,0,0.0,HDTOP,2,F,A,2
46854,3.87,0.2354551677,0,0,0.0,STNWG,2,M,E,5
46855,1.29,0.4325804244,0,0,0.0,STNWG,3,F,A,2
46856,1.6,0.3449691992,0,0,0.0,SEDAN,2,M,A,4
46857,1.41,0.3449691992,0,0,0.0,HBACK,1,F,D,6
46858,0.46,0.3696098563,0,0,0.0,SEDAN,4,F,C,2
46859,1.43,0.2327173169,0,0,0.0,SEDAN,2,F,C,5
46860,2.47,0.2327173169,0,0,0.0,SEDAN,1,F,D,4
46861,0.99,0.2327173169,0,0,0.0,HBACK,2,F,F,2
46862,2.26,0.3285420945,0,0,0.0,STNWG,2,F,B,3
46863,1.56,0.681724846,1,1,280.77999878,SEDAN,2,M,C,4
46864,5.47,0.6954140999,0,0,0.0,STNWG,2,M,C,5
46865,4.08,0.038329911,0,0,0.0,HDTOP,2,F,D,4
46866,0.34,0.7145790554,0,0,0.0,HBACK,4,F,A,4
46867,0.36,0.7145790554,0,0,0.0,HBACK,4,F,C,3
46868,2.98,0.3449691992,0,0,0.0,STNWG,1,F,A,3
46869,3.27,0.5941136208,0,0,0.0,STNWG,3,F,A,3
46870,1.86,0.2874743326,1,1,200.0,STNWG,4,M,B,3
46871,0.83,0.3121149897,0,0,0.0,PANVN,3,M,D,1
46872,0.45,0.1998631075,0,0,0.0,SEDAN,4,M,C,2
46873,4.28,0.2080766598,0,0,0.0,STNWG,2,F,D,3
46874,2.47,0.076659822,0,0,0.0,STNWG,3,F,B,2
46875,0.71,0.4380561259,0,0,0.0,UTE,4,M,B,5
46876,1.17,0.6680355921,0,0,0.0,HBACK,2,M,C,6
46877,0.89,0.7145790554,0,0,0.0,SEDAN,3,F,C,3
46878,0.96,0.0219028063,0,0,0.0,STNWG,3,F,C,2
46879,0.69,0.0219028063,0,0,0.0,SEDAN,4,M,C,4
46880,1.74,0.2026009582,0,0,0.0,HBACK,2,M,C,2
46881,2.42,0.3449691992,0,0,0.0,UTE,1,M,D,3
46882,1.5,0.4380561259,0,0,0.0,HBACK,1,M,A,3
46883,2.21,0.0629705681,0,0,0.0,STNWG,2,M,B,2
46884,1.03,0.3449691992,0,0,0.0,HBACK,3,F,A,2
46885,0.7,0.5201916495,0,0,0.0,STNWG,4,M,C,3
46886,1.98,0.0191649555,1,1,353.76999998,HBACK,1,M,B,4
46887,1.83,0.3449691992,0,0,0.0,STNWG,4,M,D,5
46888,1.03,0.3750855578,0,0,0.0,SEDAN,3,F,C,4
46889,1.26,0.3449691992,1,1,200.0,HBACK,2,F,A,3
46890,2.94,0.6543463381,0,0,0.0,STNWG,1,F,B,2
46891,0.96,0.8843258042,0,0,0.0,HBACK,4,M,D,5
46892,1.57,0.1505817933,0,0,0.0,HBACK,2,F,A,3
46893,0.82,0.7145790554,0,0,0.0,HBACK,4,F,C,4
46894,1.34,0.3312799452,0,0,0.0,HBACK,2,F,D,5
46895,0.89,0.3449691992,0,0,0.0,SEDAN,4,F,B,2
46896,1.86,0.5612594114,0,0,0.0,HBACK,2,F,C,3
46897,2.11,0.3449691992,0,0,0.0,STNWG,3,M,D,4
46898,1.49,0.0136892539,0,0,0.0,UTE,3,M,D,2
46899,5.54,0.34770705,0,0,0.0,STNWG,2,M,A,2
46900,1.74,0.6625598905,0,0,0.0,SEDAN,2,M,B,6
46901,0.6,0.0492813142,0,0,0.0,STNWG,4,M,A,2
46902,2.27,0.7145790554,0,0,0.0,SEDAN,1,F,C,4
46903,1.94,0.3148528405,0,0,0.0,STNWG,4,F,A,3
46904,2.12,0.7967145791,0,0,0.0,STNWG,3,M,B,3
46905,2.71,0.0574948665,0,0,0.0,STNWG,3,M,A,3
46906,1.96,0.0492813142,1,1,200.0,SEDAN,2,M,C,3
46907,1.91,0.3230663929,0,0,0.0,SEDAN,2,M,C,5
46908,2.0,0.7967145791,0,0,0.0,SEDAN,2,F,A,4
46909,0.81,0.0492813142,0,0,0.0,SEDAN,3,F,C,3
46910,4.73,0.9308692676,0,0,0.0,STNWG,1,F,A,2
46911,0.56,0.3449691992,0,0,0.0,SEDAN,4,M,D,3
46912,1.77,0.3778234086,0,0,0.0,STNWG,2,F,A,6
46913,2.7,0.2436687201,0,0,0.0,STNWG,2,F,F,5
46914,0.84,0.0191649555,0,0,0.0,SEDAN,3,F,E,6
46915,1.34,0.2546201232,0,0,0.0,HBACK,2,M,C,4
46916,2.38,0.5995893224,0,0,0.0,SEDAN,1,M,B,5
46917,4.4,0.0027378508,0,0,0.0,STNWG,2,M,F,3
46918,1.82,0.4380561259,0,0,0.0,SEDAN,2,M,C,5
46919,1.84,0.7145790554,0,0,0.0,HBACK,2,M,A,2
46920,0.56,0.3312799452,0,0,0.0,SEDAN,4,F,D,2
46921,1.37,0.7145790554,0,0,0.0,HBACK,1,F,C,6
46922,1.23,0.0492813142,0,0,0.0,HBACK,2,F,D,6
46923,1.1,0.6543463381,1,2,705.24999952,SEDAN,3,M,C,3
46924,3.18,0.2874743326,0,0,0.0,STNWG,2,M,A,3
46925,3.95,0.34770705,0,0,0.0,SEDAN,3,M,C,5
46926,3.89,0.3449691992,0,0,0.0,UTE,1,M,C,4
46927,1.85,0.9637234771,0,0,0.0,HBACK,2,M,C,3
46928,1.86,0.3449691992,1,1,200.00182557,SEDAN,1,F,C,2
46929,1.48,0.9637234771,0,0,0.0,HBACK,1,F,A,2
46930,1.73,0.3148528405,0,0,0.0,HBACK,1,F,B,4
46931,1.44,0.34770705,1,2,1338.8999996,HBACK,2,F,B,3
46932,2.05,0.9856262834,0,0,0.0,STNWG,4,M,C,3
46933,0.97,0.0492813142,0,0,0.0,TRUCK,4,M,C,5
46934,0.72,0.2874743326,0,0,0.0,STNWG,4,F,D,3
46935,2.61,0.9500342231,0,0,0.0,SEDAN,2,M,B,5
46936,0.34,0.2847364819,0,0,0.0,HBACK,4,F,C,1
46937,3.38,0.977412731,0,0,0.0,UTE,2,M,F,1
46938,1.12,0.9472963723,0,0,0.0,STNWG,3,F,A,4
46939,1.63,0.7145790554,0,0,0.0,COUPE,3,M,B,3
46940,1.75,0.7118412046,0,0,0.0,SEDAN,2,F,F,2
46941,0.35,0.7255304586,0,0,0.0,SEDAN,4,F,C,5
46942,1.43,0.34770705,0,0,0.0,HBACK,1,F,B,2
46943,0.65,0.7967145791,0,0,0.0,STNWG,4,M,D,1
46944,0.7,0.7145790554,0,0,0.0,STNWG,4,M,E,1
46945,1.0,0.34770705,0,0,0.0,HBACK,2,M,D,3
46946,1.1,0.9500342231,0,0,0.0,SEDAN,3,F,C,2
46947,0.74,0.3641341547,0,0,0.0,HBACK,3,F,A,2
46948,1.96,0.8542094456,0,0,0.0,STNWG,2,F,C,2
46949,1.27,0.0219028063,0,0,0.0,SEDAN,3,F,C,1
46950,2.64,0.6516084873,0,0,0.0,STNWG,3,F,C,3
46951,1.81,0.0492813142,0,0,0.0,SEDAN,2,M,D,2
46952,0.99,0.0191649555,0,0,0.0,SEDAN,3,F,C,3
46953,1.23,0.6406570842,0,0,0.0,HBACK,2,F,D,5
46954,2.22,0.6516084873,0,0,0.0,SEDAN,4,F,B,4
46955,1.92,0.9637234771,0,0,0.0,STNWG,4,F,D,4
46956,2.64,0.7967145791,0,0,0.0,STNWG,2,F,C,4
46957,3.08,0.7775496235,0,0,0.0,STNWG,2,F,D,6
46958,1.26,0.6543463381,0,0,0.0,SEDAN,3,F,C,2
46959,1.4,0.0821355236,0,0,0.0,SEDAN,2,F,A,5
46960,0.78,0.0739219713,0,0,0.0,HBACK,3,F,C,3
46961,1.29,0.2026009582,0,0,0.0,SEDAN,3,M,A,4
46962,1.37,0.3449691992,0,0,0.0,SEDAN,3,F,D,5
46963,1.79,0.0109514031,0,0,0.0,SEDAN,4,F,D,6
46964,1.28,0.3449691992,0,0,0.0,HBACK,1,M,B,3
46965,5.59,0.0492813142,0,0,0.0,STNWG,1,F,B,4
46966,3.45,0.9609856263,1,1,3301.9199905,HDTOP,2,M,B,1
46967,4.56,0.3175906913,0,0,0.0,STNWG,1,F,B,3
46968,1.19,0.977412731,0,0,0.0,STNWG,4,F,E,3
46969,3.24,0.4188911704,0,0,0.0,STNWG,1,M,C,6
46970,1.61,0.34770705,0,0,0.0,HBACK,2,F,B,2
46971,1.74,0.3613963039,0,0,0.0,SEDAN,2,M,B,3
46972,2.83,0.4188911704,0,0,0.0,STNWG,3,F,A,6
46973,0.92,0.0492813142,0,0,0.0,UTE,4,M,A,2
46974,0.79,0.4188911704,0,0,0.0,HBACK,3,M,D,6
46975,1.05,0.4188911704,0,0,0.0,SEDAN,3,M,C,6
46976,1.07,0.5804243669,0,0,0.0,SEDAN,2,M,C,6
46977,2.56,0.3394934976,0,0,0.0,STNWG,2,F,C,4
46978,0.39,0.4188911704,0,0,0.0,SEDAN,4,M,A,6
46979,2.47,0.4188911704,0,0,0.0,STNWG,3,F,A,5
46980,0.66,0.0876112252,0,0,0.0,SEDAN,4,F,D,2
46981,2.75,0.5804243669,0,0,0.0,STNWG,3,M,D,4
46982,1.42,0.7118412046,0,0,0.0,SEDAN,3,F,C,6
46983,1.56,0.4188911704,0,0,0.0,SEDAN,2,M,C,5
46984,0.37,0.4188911704,0,0,0.0,HBACK,4,F,B,6
46985,0.62,0.4188911704,1,1,6277.8799896,STNWG,4,M,B,6
46986,1.35,0.4188911704,0,0,0.0,STNWG,4,M,E,5
46987,0.87,0.9500342231,0,0,0.0,HBACK,3,F,D,3
46988,2.19,0.4188911704,0,0,0.0,STNWG,3,F,D,2
46989,0.93,0.7939767283,0,0,0.0,HBACK,3,M,C,4
46990,0.85,0.4188911704,0,0,0.0,STNWG,4,F,A,4
46991,1.78,0.4188911704,0,0,0.0,HBACK,2,F,B,3
46992,4.66,0.4188911704,0,0,0.0,STNWG,1,F,C,4
46993,1.18,0.4188911704,0,0,0.0,HBACK,3,F,C,5
46994,1.41,0.4188911704,0,0,0.0,UTE,4,M,D,5
46995,1.32,0.3422313484,0,0,0.0,STNWG,4,M,B,1
46996,0.97,0.5804243669,0,0,0.0,SEDAN,4,M,D,2
46997,2.18,0.4188911704,0,0,0.0,SEDAN,1,F,E,6
46998,0.41,0.3586584531,0,0,0.0,SEDAN,4,M,D,5
46999,1.38,0.0109514031,0,0,0.0,HBACK,1,F,B,4
47000,0.66,0.076659822,1,1,6163.1699829,HBACK,4,F,C,4
47001,2.1,0.4188911704,0,0,0.0,STNWG,2,M,B,3
47002,1.19,0.8021902806,0,0,0.0,STNWG,4,M,B,4
47003,0.71,0.4188911704,0,0,0.0,TRUCK,4,M,D,5
47004,1.33,0.2902121834,1,1,6205.450882,HBACK,2,M,B,3
47005,1.92,0.1067761807,1,1,1240.5599976,SEDAN,2,M,C,6
47006,1.33,0.4188911704,0,0,0.0,HBACK,2,F,C,5
47007,0.85,0.4188911704,0,0,0.0,STNWG,4,F,B,5
47008,0.57,0.0930869268,0,0,0.0,SEDAN,4,F,A,2
47009,0.54,0.4188911704,0,0,0.0,HBACK,4,F,A,4
47010,2.72,0.4407939767,0,0,0.0,STNWG,1,M,C,2
47011,1.72,0.3148528405,0,0,0.0,SEDAN,2,M,C,4
47012,2.45,0.0082135524,0,0,0.0,UTE,2,F,A,1
47013,1.44,0.5804243669,0,0,0.0,HDTOP,3,M,A,1
47014,1.35,0.6516084873,0,0,0.0,HBACK,1,F,B,1
47015,2.42,0.4161533196,0,0,0.0,STNWG,3,M,E,1
47016,0.54,0.4188911704,0,0,0.0,HBACK,4,F,B,2
47017,1.02,0.0492813142,0,0,0.0,UTE,3,F,B,5
47018,1.29,0.4188911704,0,0,0.0,SEDAN,3,F,C,4
47019,2.71,0.1013004791,0,0,0.0,STNWG,1,F,C,2
47020,0.82,0.4188911704,0,0,0.0,SEDAN,3,M,B,3
47021,1.32,0.3422313484,0,0,0.0,SEDAN,3,F,E,2
47022,1.37,0.5804243669,0,0,0.0,HBACK,2,F,A,3
47023,1.17,0.4188911704,0,0,0.0,SEDAN,2,F,B,6
47024,1.64,0.2929500342,0,0,0.0,SEDAN,2,F,C,2
47025,0.68,0.6324435318,0,0,0.0,HBACK,4,F,E,6
47026,1.04,0.4188911704,0,0,0.0,UTE,4,M,A,3
47027,0.45,0.4188911704,0,0,0.0,SEDAN,4,M,C,6
47028,2.37,0.2436687201,0,0,0.0,HDTOP,2,F,C,2
47029,1.63,0.5941136208,0,0,0.0,MIBUS,3,F,B,5
47030,1.82,0.5804243669,1,1,1375.8399963,HBACK,2,F,D,6
47031,0.39,0.5557837098,0,0,0.0,SEDAN,4,F,C,5
47032,0.48,0.5804243669,0,0,0.0,SEDAN,4,F,C,4
47033,1.5,0.6379192334,1,1,200.0,HBACK,1,F,B,6
47034,1.77,0.3422313484,0,0,0.0,HBACK,1,M,E,5
47035,0.6,0.0930869268,0,0,0.0,HBACK,4,F,B,3
47036,1.04,0.4188911704,0,0,0.0,SEDAN,3,M,A,5
47037,1.86,0.5804243669,0,0,0.0,STNWG,4,M,B,3
47038,0.79,0.4188911704,0,0,0.0,HBACK,3,F,C,3
47039,1.97,0.5804243669,0,0,0.0,STNWG,4,F,A,6
47040,1.92,0.4188911704,0,0,0.0,STNWG,2,F,D,4
47041,1.76,0.9637234771,0,0,0.0,UTE,3,M,E,1
47042,4.0,0.4188911704,0,0,0.0,HDTOP,2,F,B,4
47043,4.76,0.3121149897,0,0,0.0,STNWG,1,F,C,6
47044,2.47,0.4188911704,0,0,0.0,STNWG,3,F,E,5
47045,1.89,0.6570841889,0,0,0.0,HBACK,2,F,E,4
47046,1.0,0.5804243669,0,0,0.0,SEDAN,3,F,A,3
47047,0.9,0.4188911704,0,0,0.0,SEDAN,3,M,C,5
47048,7.42,0.3422313484,0,0,0.0,STNWG,1,M,D,3
47049,3.22,0.3312799452,0,0,0.0,STNWG,3,M,E,2
47050,1.14,0.4188911704,0,0,0.0,SEDAN,3,M,C,6
47051,0.94,0.4188911704,0,0,0.0,HBACK,3,F,B,6
47052,0.85,0.4106776181,0,0,0.0,SEDAN,4,F,D,2
47053,0.8,0.3011635866,0,0,0.0,HBACK,3,F,D,6
47054,0.76,0.2929500342,1,1,200.0,SEDAN,4,F,A,5
47055,1.04,0.4188911704,0,0,0.0,SEDAN,3,F,F,1
47056,0.72,0.1232032854,0,0,0.0,SEDAN,4,F,C,3
